Brand,SubBrand,Arcsoft SDK,Face++ SDK,SenseTime SDK,Biometric SensorTech SDK,System Face App
oneplus,op5953l1,,,odm/lib64/libstfaceunlockocl.so; odm/lib/libstfaceunlockocl.so,,
oneplus,op5955l1,,,odm/lib64/libstfaceunlockppl.so,,
oneplus,op5958l1,,,odm/lib64/libstfaceunlockocl.so; odm/lib/libstfaceunlockocl.so,,
oneplus,op595bl1,,,odm/lib64/libstfaceunlockppl.so; odm/lib/libstfaceunlockppl.so,,
oneplus,op595dl1,,,odm/lib64/libstfaceunlockocl.so,,
oneplus,op5961l1,,,odm/lib64/libstfaceunlockocl.so,,
oneplus,op5973l1,,,odm/lib64/libstfaceunlockocl.so,,
oneplus,op59bcl1,,,odm/lib64/libstfaceunlockppl.so; odm/lib/libstfaceunlockppl.so,,
oneplus,op5cf9l1,,,odm/lib64/libstfaceunlockocl.so,,
oneplus,op5cfbl1,,,odm/lib64/libstfaceunlockocl_uff.so,,
oneplus,op5d06l1,,,odm/lib64/libstfaceunlockocl_uff.so,,
oneplus,op5d0dl1,,,odm/lib64/libstfaceunlockocl_uff.so,,
oneplus,op5d2bl1,,,odm/lib64/libstfaceunlockocl_uff.so,,
oneplus,op5d35l1,,,odm/lib64/libstfaceunlockocl.so,,
oneplus,op5d3bl1,,,odm/lib64/libstfaceunlockocl_uff.so,,
oneplus,op5d3fl1,,,odm/lib64/libstfaceunlockocl_uff.so,,
oneplus,op5d49l1,,,odm/lib64/libstfaceunlockocl.so; odm/lib/libstfaceunlockocl.so,,
oneplus,op5d55l1,,,odm/lib64/libstfaceunlockocl_uff.so,,
oneplus,op5d77l1,,,odm/lib64/libstfaceunlockocl.so,,
oneplus,op5da6l1,,,odm/lib64/libstfaceunlockppl.so; odm/lib/libstfaceunlockppl.so,,
oneplus,op5daal1,,,odm/lib64/libstfaceunlockocl.so,,
oneplus,op5e93l1,,,odm/lib64/libstfaceunlockocl_uff.so,,
oneplus,op60ebl1,,,odm/lib64/libstfaceunlockocl_uff.so,,
oneplus,op60edl1,,,odm/lib64/libstfaceunlockppl_uff.so,,
oneplus,op60f5l1,,,odm/lib64/libstfaceunlockocl_uff.so,,
oneplus,op60f9l1,,,odm/lib64/libstfaceunlockppl_uff.so,,
oneplus,op612bl1,,,odm/lib64/libstfaceunlockocl_uff.so,,
oneplus,op615al1,,,odm/lib64/libstfaceunlockppl_uff.so,,
oneplus,op7pronrspr,,,,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,opwwe231,,,,,
oneplus,opwwe251,,,,,
onn,100110603,,,,,
onn,mid7015_mk_32,,,,,
onn,mid8011,,,,,
onn,sti6140d360,,,,,
onyx,boox,,,,,
onyx,leaf2_p,,,,,
onyx,poke3,,,,,
oplus,op516e,,,odm/lib64/libstfaceunlockocl.so,,
oplus,op52d5,,,odm/lib64/libstfaceunlockocl.so,,
oplus,op595b,,,odm/lib64/libstfaceunlockppl.so,,
oplus,ossi,,,odm/lib64/libstfaceunlockocl_uff.so,,
oplus,re54b4,,,odm/lib64/libstfaceunlockppl.so,,
oppo,a1601,,,,,
oppo,a1603,,,,,
oppo,a33w,,,,,
oppo,a37fw,,,,,
oppo,a73t,,,system/lib/libstfaceunlock.so; system/lib/libstfaceunlockdnn.so; system/lib64/libstfaceunlock.so,,
oppo,cph1609,,,,,
oppo,cph1613,,,,,
oppo,cph1707,,,,,
oppo,cph1819,,,vendor/lib/libstfaceunlock.so; vendor/lib/libstfaceunlockdnn.so; vendor/lib/libstfaceunlockocl.so; vendor/lib64/libstfaceunlock.so,,
oppo,cph1823,,,vendor/lib/libstfaceunlock.so; vendor/lib/libstfaceunlockdnn.so; vendor/lib/libstfaceunlockocl.so; vendor/lib64/libstfaceunlock.so,,
oppo,cph1861,,,vendor/lib/libstfaceunlock.so; vendor/lib/libstfaceunlockdnn.so; vendor/lib/libstfaceunlockocl.so; vendor/lib64/libstfaceunlock.so,,
oppo,cph1871,,,,,
oppo,cph1877,,,vendor/lib/libstfaceunlock.so; vendor/lib/libstfaceunlocksnpe.so,,
oppo,cph1879,,,vendor/lib/libstfaceunlockocl.so,,
oppo,cph1893,,,vendor/lib/libstfaceunlock.so; vendor/lib/libstfaceunlocksnpe.so,,
oppo,cph1909,,,vendor/lib/libstfaceunlockocl.so,,
oppo,lito,,,odm/lib64/libstfaceunlockocl.so,,
oppo,oneplus8,,,odm/lib/libstfaceunlockocl.so,,
oppo,op46c3,,,vendor/lib/libstfaceunlockocl.so,,
oppo,op47dd,,,,,
oppo,op4845,,,vendor/lib/libstfaceunlockocl.so,,
oppo,op4863,,,vendor/lib/libstfaceunlockocl.so; vendor/lib64/libstfaceunlockocl.so,,
oppo,op486b,,,vendor/lib/libstfaceunlock.so; vendor/lib/libstfaceunlocksnpe.so,,
oppo,op4883,,,vendor/lib/libstfaceunlockocl.so; vendor/lib64/libstfaceunlockocl.so,,
oppo,op4a77,,,my_odm/lib/libstfaceunlockocl.so,,
oppo,op4a79,,,vendor/lib/libstfaceunlockocl.so,,
oppo,op4a7a,,,odm/lib64/libstfaceunlockocl.so,,
oppo,op4aa7,,,vendor/lib/libstfaceunlockocl.so,,
oppo,op4b65,,,vendor/lib/libstfaceunlockocl.so,,
oppo,op4ba1,,,vendor/lib/libstfaceunlockocl.so,,
oppo,op4ba1l1,,,my_odm/lib/libstfaceunlockocl.so,,
oppo,op4ba2l1,,,my_odm/lib/libstfaceunlockocl.so,,
oppo,op4ba5l1,,,vendor/lib/libstfaceunlockocl.so,,
oppo,op4c4b,,,vendor/lib/libstfaceunlockocl.so; vendor/lib64/libstfaceunlockocl.so,,
oppo,op4c73,,,vendor/lib/libstfaceunlockocl.so,,
oppo,op4e75l1,,,odm/lib64/libstfaceunlockocl.so,,
oppo,op4ec1,,,odm/lib64/libstfaceunlockocl.so,,
oppo,op4efdl1,,,vendor/lib/libstfaceunlockocl.so,,
oppo,op4f39l1,,,odm/lib64/libstfaceunlockocl.so,,
oppo,op4f43l1,,,odm/lib64/libstfaceunlockppl.so,,
oppo,op4f57l1,,,odm/lib/libstfaceunlockocl.so,,
oppo,op5209l1,,,odm/lib64/libstfaceunlockocl.so,,
oppo,op5217,,,odm/lib64/libstfaceunlockppl.so,,
oppo,op5225,,,odm/lib64/libstfaceunlockocl.so,,
oppo,op5226l1,,,odm/lib64/libstfaceunlockocl.so,,
oppo,op5227,,,odm/lib64/libstfaceunlockocl.so,,
oppo,op5245,,,odm/lib64/libstfaceunlockppl.so,,
oppo,op524f,,,odm/lib64/libstfaceunlockocl.so,,
oppo,op5267,,,odm/lib64/libstfaceunlockppl.so,,
oppo,op5285,,,odm/lib64/libstfaceunlockocl.so,,
oppo,op528bl1,,,odm/lib64/libstfaceunlockocl.so,,
oppo,op528f,,,odm/lib64/libstfaceunlockppl.so,,
oppo,op52d1l1,,,odm/lib64/libstfaceunlockocl.so,,
oppo,op52f3l1,,,odm/lib64/libstfaceunlockppl.so,,
oppo,op532fl1,,,odm/lib64/libstfaceunlockppl.so,,
oppo,op5339l1,,,odm/lib64/libstfaceunlockppl.so,,
oppo,op55f1l1,,,odm/lib64/libstfaceunlockocl.so,,
oppo,op55f3l1,,,odm/lib64/libstfaceunlockocl.so,,
oppo,op55ff,,,odm/lib64/libstfaceunlockocl.so,,
oppo,op5601,,,odm/lib64/libstfaceunlockppl.so,,
oppo,op5605,,,odm/lib64/libstfaceunlockppl.so; odm/lib/libstfaceunlockppl.so,,
oppo,op5607l1,,,odm/lib64/libstfaceunlockppl.so,,
oppo,op561f,,,odm/lib64/libstfaceunlockppl.so,,
oppo,op5627,,,odm/lib64/libstfaceunlockocl.so,,
oppo,op5647,,,odm/lib64/libstfaceunlockppl.so,,
oppo,op564b,,,odm/lib64/libstfaceunlockocl.so,,
oppo,op565fl1,,,odm/lib64/libstfaceunlockocl_uff.so,,
oppo,op5660l1,,,odm/lib64/libstfaceunlockocl_uff.so,,
oppo,op5661l1,,,odm/lib64/libstfaceunlockppl_uff.so,,
oppo,op56bbl1,,,odm/lib64/libstfaceunlockocl.so,,
oppo,op56cdl1,,,odm/lib64/libstfaceunlockppl.so; odm/lib/libstfaceunlockppl.so,,
oppo,op56cfl1,,,odm/lib64/libstfaceunlockppl.so,,
oppo,op56d3l1,,,odm/lib64/libstfaceunlockocl.so,,
oppo,op56e1l1,,,odm/lib64/libstfaceunlockppl.so,,
oppo,op56edl1,,,odm/lib64/libstfaceunlockocl.so,,
oppo,op56f5,,,odm/lib64/libstfaceunlockppl.so,,
oppo,op5705l1,,,odm/lib64/libstfaceunlockppl.so,,
oppo,op573dl1,,,odm/lib64/libstfaceunlockppl.so,,
oppo,op574fl1,,,odm/lib64/libstfaceunlockppl.so; odm/lib/libstfaceunlockppl.so,,
oppo,op5759l1,,,odm/lib64/libstfaceunlockppl.so; odm/lib/libstfaceunlockppl.so,,
oppo,op5989,,,odm/lib64/libstfaceunlockppl.so; odm/lib/libstfaceunlockppl.so,,
oppo,op59f7,,,odm/lib64/libstfaceunlockppl.so; odm/lib/libstfaceunlockppl.so,,
oppo,op59fb,,,odm/lib64/libstfaceunlockppl.so; odm/lib/libstfaceunlockppl.so,,
oppo,op5a29l1,,,odm/lib64/libstfaceunlockppl.so; odm/lib64/libstfaceunlockppl_uff.so,,
oppo,op5a2bl1,,,odm/lib64/libstfaceunlockppl_uff.so,,
oppo,op5a41l1,,,odm/lib64/libstfaceunlockppl_uff.so,,
oppo,op5d72l1,,,odm/lib64/libstfaceunlockppl.so; odm/lib/libstfaceunlockppl.so,,
oppo,op5da8l1,,,odm/lib64/libstfaceunlockocl.so,,
oppo,op5dc1l1,,,odm/lib64/libstfaceunlockocl_uff.so,,
oppo,op5dcbl1,,,odm/lib64/libstfaceunlockppl_uff.so,,
oppo,op5dcdl1,,,odm/lib64/libstfaceunlockppl_uff.so,,
oppo,op5dd3l1,,,odm/lib64/libstfaceunlockocl_uff.so,,
oppo,op5dd7l1,,,odm/lib64/libstfaceunlockppl_uff.so,,
oppo,op5df3,,,odm/lib64/libstfaceunlockppl_uff.so,,
oppo,op5e07l1,,,odm/lib64/libstfaceunlockppl_uff.so,,
oppo,opd4a1l1,,,odm/lib64/libstfaceunlockppl.so,,
oppo,ossi,,,odm/lib64/libstfaceunlockppl.so,,
oppo,pbcm10,,,vendor/lib/libstfaceunlock.so; vendor/lib/libstfaceunlocksnpe.so,,
oppo,rmx1801,,,vendor/lib/libstfaceunlockocl.so,,
oppo,rmx1803,,,vendor/lib/libstfaceunlock.so; vendor/lib/libstfaceunlocksnpe.so,,system/system/app/FaceLock/FaceLock.apk
oppo,rmx1805,,,vendor/lib/libstfaceunlock.so; vendor/lib/libstfaceunlockocl.so; vendor/lib/libstfaceunlocksnpe.so,,system/system/app/FaceLock/FaceLock.apk
oppo,rmx2061,,,vendor/lib/libstfaceunlockocl.so,,
ora,rlk8321_tb_rc_m,,,,,
orange-orange-orange,neva_jet,,,,,system/system/app/FaceLock/FaceLock.apk; system/system/priv-app/faceverify_express_MFV90/faceverify_express_MFV90.apk
orbic,rc500l,,,,,system/app/FaceLock/FaceLock.apk
osom,ingot,,,,,
oukitel,c12,,,,,system/priv-app/FaceUnlock/FaceUnlock.apk
oukitel,c13_pro,,,,,system/system/priv-app/FaceUnlock/FaceUnlock.apk
oukitel,c17_pro,,,,,system/system/priv-app/FaceUnlock/FaceUnlock.apk
oukitel,rt6,,,vendor/lib64/libstfaceunlock.so; vendor/lib/libstfaceunlock.so,,
palm,pepito,,system/lib64/libMegviiUnlock.so; system/priv-app/SystemUI/lib/arm64/libMegviiUnlock.so,,,
panasonic,eluga_x1,,,,,system/priv-app/Cyee_FaceLock/Cyee_FaceLock.apk
panasonic,eluga_z1,,vendor/lib/libMegviiUnlock.so,,,system/priv-app/Cyee_FaceLock/Cyee_FaceLock.apk
panasonic,fz-a3,,,,,
panasonic,fz-n1evf,,,,,
panasonic,fz-s1,,,,,
pico,msm8998,,,,,
pico,picoa7h10,,,,,
pico,picoa7q10,,,,,
pico,picoa8110,,,,,
planet,cosmo_communicator,,,,,
planet,gemini_4g,,,,,
playstation,bengal_515,,,,,
poco,angelicain,,,system/system/app/MiuiBiometric/lib/arm/libstfaceunlockppl.so; system/system/lib/libstfaceunlockppl.so,,
poco,ares,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
poco,aresin,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
poco,bhima,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
poco,blue,,,,,
poco,camellia,,,,,
poco,camellian,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
poco,chopin,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
poco,citrus,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockppl.so; system/system/lib64/libstfaceunlockppl.so,,
poco,duchamp,,,,,
poco,earth,,,system/system/lib64/libstfaceunlockppl.so,,
poco,emerald,,,,,
poco,eos,,,,,
poco,evergreen,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockppl.so; system/system/lib64/libstfaceunlockppl.so,,
poco,fleur,,,,,
poco,frost,,,,,
poco,gram,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
poco,ingres,,,,,
poco,karna,,,system/system/lib64/libstfaceunlockocl.so,,
poco,light,,,,,
poco,marble,,,,,
poco,mihal,,,system/system/lib64/libstfaceunlockocl.so,,
poco,missi,,,system/system/lib64/libstfaceunlockocl.so,,
poco,mondrian,,,,,
poco,moonstone,,,,,
poco,onyx,,,,,
poco,peridot,,,,,
poco,phoenixin,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
poco,shiva,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
poco,vermeer,,,,,
poco,xaga,,,,,
polestar,ihu_emulator,,,,,
prestigio,cf80a5l,,,,,
prestigio,tl49b4l,,,,,
qcom,msm8909,,,,,
qcom,msm8974,,,,,
qcom,ow20w3,,,,,
qcom,unknown,,,,,
qin,s9863a1h10,,,,,
qin,sp9820e_1h10,,,,,
qin,sp9832e_1h10_go,,,,,
qmobile,q_infinity_d,,,,,
qmobile,qmobile_i9i,,,,,system/app/FaceLock/FaceLock.apk
qmobile,smart,,,,,system/app/FaceLock/FaceLock.apk
qti,alioth,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
qti,atoll,,,odm/lib64/libstfaceunlockocl.so,,
qti,bengal,,,,,system/system/priv-app/HwSecurityServer/HwLocalFaceIdAuth.apk
qti,bengal_32go,,,,,
qti,bengal_515,,,,,
qti,citrus,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockppl.so; system/system/lib64/libstfaceunlockppl.so,,
qti,cupid,,,,,
qti,diting,,,system/system/lib64/libstfaceunlockocl.so,,
qti,doom,,,,,system/system/priv-app/UFaceService/UFaceService.apk
qti,haydn,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
qti,ingres,,,,,
qti,kalama,,,,,
qti,kona,,,odm/lib64/libstfaceunlockocl.so,,
qti,lahaina,,,,,
qti,lemon,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
qti,lisa,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
qti,lmi,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
qti,lms,,,,,system/system/app/FaceLock/FaceLock.apk
qti,missi,,,,,
qti,mojito,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockppl.so; system/system/lib64/libstfaceunlockppl.so,,
qti,monaco_go,,,,,
qti,msmnile,,,,,
qti,nabu,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
qti,nx679j,,,,,system/system/app/NubiaFaceId/NubiaFaceId.apk
qti,nx679j-eea,,,,,system/system/app/NubiaFaceId/NubiaFaceId.apk
qti,nx679j-un,,,,,system/system/app/NubiaFaceId/NubiaFaceId.apk
qti,nx679s,,,,,system/system/app/NubiaFaceId/NubiaFaceId.apk
qti,nx709j,,,,,system/system/app/NubiaFaceId/NubiaFaceId.apk
qti,nx709j-un,,,,,system/system/app/NubiaFaceId/NubiaFaceId.apk
qti,nx709s,,,,,system/system/app/NubiaFaceId/NubiaFaceId.apk
qti,odin,,,system/system/lib64/libstfaceunlockocl.so,,
qti,oneplus9,,,odm/lib64/libstfaceunlockocl.so,,
qti,oneplus9pro,,,,,my_product/non_overlay/priv-app/OPFaceUnlock/OPFaceUnlock.apk
qti,op5154,,,odm/lib/libstfaceunlockocl.so,,
qti,op5155,,,odm/lib/libstfaceunlockocl.so,,
qti,op5155l1,,,odm/lib/libstfaceunlockocl.so,,
qti,oww231,,,,,
qti,p89990ja1,,,,,system/system/priv-app/UFaceService/UFaceService.apk
qti,phoenix,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
qti,punisher,,,,,
qti,qssi,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
qti,renoir,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
qti,sc138,,,,,
qti,sdm660_64,,,,,
qti,sm6150,,,,,
qti,sweetin,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
qti,thor,,,system/system/lib64/libstfaceunlockocl.so,,
qti,tomcat,,,,,
qti,trinket,,,,,
qti,vayu,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
qti,veux,,,,,
qti,zeus,,,,,
qti,ziyi,,,system/system/lib64/libstfaceunlockocl.so,,
qti,zizhan,,,system/system/lib64/libstfaceunlockocl.so,,
qualcomm,ss80x_64,,,,,
r50a,r50a,,,,,
radxa,radxacm5,,,,,
rakuten,c330,,vendor/lib64/libMegviiUnlock.so; vendor/lib/libMegviiUnlock.so,,,system/system/priv-app/ApeFaceUnlock/ApeFaceUnlock.apk
razer,aura,,,,,
razer,bolt,,,,,
razer,cheryl,,,,,
razer,cheryl_ckh,,,,,
razer,linus,,,,,
razer,pearlyn,,,,,
razer,razer-edge-wifi,,,,,
razer,rz45-0460,,,,,
rc088,rc088,,,,,
realme,op4679,,,vendor/lib/libstfaceunlock.so; vendor/lib/libstfaceunlocksnpe.so,,
realme,ossi,,,odm/lib64/libstfaceunlockppl.so,,
realme,re513cl1,,,odm/lib64/libstfaceunlockppl.so,,
realme,re5465,,,odm/lib64/libstfaceunlockocl.so,,
realme,re5473,,,odm/lib64/libstfaceunlockocl.so,,
realme,re547d,,,odm/lib64/libstfaceunlockocl.so,,
realme,re547f,,,odm/lib64/libstfaceunlockocl.so; odm/lib/libstfaceunlockocl.so,,
realme,re549c,,,,,
realme,re54abl1,,,odm/lib64/libstfaceunlockocl.so,,
realme,re54b4l1,,,odm/lib/libstfaceunlockppl.so,,
realme,re54bfl1,,,odm/lib64/libstfaceunlockocl.so,,
realme,re54cbl1,,,odm/lib64/libstfaceunlockocl.so; odm/lib/libstfaceunlockocl.so,,
realme,re54d1,,,,,
realme,re54e4l1,,,odm/lib64/libstfaceunlockocl.so,,
realme,re54f2l1,,,odm/lib64/libstfaceunlockppl.so,,
realme,re584b,,,odm/lib64/libstfaceunlockppl.so,,
realme,re5854,,,odm/lib64/libstfaceunlockppl.so,,
realme,re585f,,,odm/lib64/libstfaceunlockocl.so,,
realme,re5860,,,odm/lib64/libstfaceunlockocl.so,,
realme,re5865,,,odm/lib64/libstfaceunlockppl.so,,
realme,re5869,,,odm/lib64/libstfaceunlockppl.so,,
realme,re588bl1,,,odm/lib64/libstfaceunlockocl.so; odm/lib64/libstfaceunlockppl.so; odm/lib/libstfaceunlockppl.so,,
realme,re588dl1,,,odm/lib64/libstfaceunlockppl.so,,
realme,re58a0l1,,,odm/lib64/libstfaceunlockppl.so,,
realme,re58a5l1,,,odm/lib64/libstfaceunlockppl.so,,
realme,re58b2l1,,,odm/lib64/libstfaceunlockocl.so,,
realme,re58b6l1,,,odm/lib64/libstfaceunlockppl.so; odm/lib/libstfaceunlockppl.so,,
realme,re58b8l1,,,odm/lib64/libstfaceunlockppl.so; odm/lib/libstfaceunlockppl.so,,
realme,re58c2,,,,,
realme,re58d1l1,,,odm/lib64/libstfaceunlockocl.so,,
realme,re5c33,,,odm/lib64/libstfaceunlockocl.so,,
realme,re5c37,,,odm/lib64/libstfaceunlockocl.so,,
realme,re5c39l1,,,odm/lib64/libstfaceunlockocl.so,,
realme,re5c3b,,,odm/lib64/libstfaceunlockocl.so; odm/lib/libstfaceunlockocl.so,,
realme,re5c46l1,,,odm/lib64/libstfaceunlockocl.so,,
realme,re5c4fl1,,,odm/lib64/libstfaceunlockocl.so,,
realme,re5c6cl1,,,odm/lib64/libstfaceunlockppl.so,,
realme,re5c6el1,,,odm/lib64/libstfaceunlockppl.so; odm/lib/libstfaceunlockppl.so,,
realme,re5c7cl1,,,odm/lib64/libstfaceunlockppl.so,,
realme,re5c82l1,,,odm/lib64/libstfaceunlockocl.so; odm/lib/libstfaceunlockocl.so,,
realme,re5c84l1,,,odm/lib64/libstfaceunlockocl.so; odm/lib/libstfaceunlockocl.so,,
realme,re5c91l1,,,vendor/lib64/libstfaceunlockocl.so; vendor/lib/libstfaceunlockocl.so,,
realme,re5c9al1,,,odm/lib64/libstfaceunlockppl.so,,
realme,re5ca6l1,,,odm/lib64/libstfaceunlockocl_uff.so,,
realme,re6018l1,,,odm/lib64/libstfaceunlockocl_uff.so,,
realme,re602cl1,,,odm/lib64/libstfaceunlockocl_uff.so,,
realme,re605fl1,,,odm/lib64/libstfaceunlockocl_uff.so,,
realme,re606fl1,,,odm/lib64/libstfaceunlockocl_uff.so,,
realme,re6079l1,,,odm/lib64/libstfaceunlockocl_uff.so,,
realme,re879al1,,,odm/lib64/libstfaceunlockocl.so,,
realme,re879el1,,,odm/lib64/libstfaceunlockppl.so,,
realme,re8ddcl1,,,odm/lib64/libstfaceunlockppl.so,,
realme,red8acl1,,,odm/lib64/libstfaceunlockocl.so; odm/lib/libstfaceunlockocl.so,,
realme,red8bel1,,,odm/lib64/libstfaceunlockppl.so,,
realme,red8c1l1,,,odm/lib64/libstfaceunlockocl.so,,
realme,rmp2102,,,system/system/app/SenseTimeFaceService/lib/arm64/libstfaceunlockppl.so,,system/system/app/SenseTimeFaceService/SenseTimeFaceService.apk
realme,rmx1821,,,vendor/lib/libstfaceunlockocl.so,,
realme,rmx1823,,,vendor/lib/libstfaceunlockocl.so; vendor/lib64/libstfaceunlockocl.so,,system/system/app/FaceLock/FaceLock.apk
realme,rmx1831,,,vendor/lib64/libstfaceunlock.so; vendor/lib/libstfaceunlockdnn.so; vendor/lib/libstfaceunlockocl.so; vendor/lib/libstfaceunlock.so,,
realme,rmx1851,,,vendor/euclid/odm/lib/libstfaceunlockocl.so,,
realme,rmx1851cn,,,vendor/lib/libstfaceunlock.so; vendor/lib/libstfaceunlocksnpe.so,,
realme,rmx1901,,,vendor/lib/libstfaceunlockocl.so,,
realme,rmx1911,,,vendor/lib/libstfaceunlockocl.so,,
realme,rmx1919,,,vendor/lib/libstfaceunlockocl.so,,
realme,rmx1921,,,vendor/euclid/odm/lib/libstfaceunlockocl.so,,
realme,rmx1927,,,vendor/lib/libstfaceunlockocl.so,,
realme,rmx1931,,,vendor/lib/libstfaceunlockocl.so,,
realme,rmx1931cn,,,vendor/lib/libstfaceunlockocl.so,,
realme,rmx1941,,,vendor/lib/libstfaceunlockocl.so,,
realme,rmx1971,,,vendor/lib/libstfaceunlockocl.so,,
realme,rmx1971cn,,,vendor/lib/libstfaceunlock.so; vendor/lib/libstfaceunlocksnpe.so,,
realme,rmx1991cn,,,vendor/lib/libstfaceunlockocl.so,,
realme,rmx1992,,,vendor/euclid/odm/lib/libstfaceunlockocl.so,,
realme,rmx1993,,,vendor/euclid/odm/lib/libstfaceunlockocl.so,,
realme,rmx2001,,,vendor/lib/libstfaceunlockocl.so,,
realme,rmx2020,,,odm/lib/libstfaceunlockppl.so,,
realme,rmx2050,,,odm/lib/libstfaceunlockocl.so,,
realme,rmx2051cn,,,vendor/lib/libstfaceunlockocl.so,,
realme,rmx2061,,,vendor/lib/libstfaceunlockocl.so,,
realme,rmx2076l1,,,vendor/lib/libstfaceunlockocl.so,,
realme,rmx2081l1,,,vendor/lib/libstfaceunlockocl.so,,
realme,rmx2121l1,,,vendor/lib/libstfaceunlockocl.so,,
realme,rmx2151l1,,,vendor/lib/libstfaceunlockocl.so,,
realme,rmx2170,,,vendor/lib/libstfaceunlockocl.so,,
realme,rmx2176l1,,,vendor/lib/libstfaceunlockocl.so,,
realme,rmx2185,,,vendor/lib/libstfaceunlockocl.so,,
realme,rmx2189,,,odm/lib/libstfaceunlockppl.so,,
realme,rmx2202,,,odm/lib/libstfaceunlockocl.so,,
realme,rmx2202cn,,,odm/lib64/libstfaceunlockocl.so; odm/lib/libstfaceunlockocl.so,,
realme,rmx3031l1,,,odm/lib64/libstfaceunlockppl.so,,
realme,rmx3061,,,vendor/lib/libstfaceunlockocl.so,,
realme,rmx3081l1,,,odm/lib64/libstfaceunlockocl.so,,
realme,rmx3085l1,,,odm/lib64/libstfaceunlockppl.so,,
realme,rmx3171,,,vendor/lib/libstfaceunlockocl.so,,
realme,rmx3360l1,,,odm/lib/libstfaceunlockocl.so,,
realme,sdm710,,,vendor/euclid/odm/lib/libstfaceunlockocl.so,,
realme,x2,,system/system/lib64/libMegviiUnlock.so,,,system/system/app/FaceUnlockService-res/FaceUnlockService-res.apk; system/system/priv-app/FaceUnlockService/FaceUnlockService.apk
realtek,kylin32,,,,,
red,hydrogenone,,,,,system/system/app/FaceLock/FaceLock.apk
redmi,aether,,,,,
redmi,air,,,,,
redmi,alioth,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
redmi,amethyst,,,,,
redmi,angelica,,,system/system/app/MiuiBiometric/lib/arm/libstfaceunlockppl.so; system/system/lib/libstfaceunlockppl.so,,
redmi,angelican,,,system/system/app/MiuiBiometric/lib/arm/libstfaceunlockppl.so; system/system/lib/libstfaceunlockppl.so,,
redmi,apollo,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
redmi,ares,,,,,
redmi,atom,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
redmi,begonia,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
redmi,begoniain,,,system/system/lib64/libstfaceunlockocl.so,,
redmi,beryl,,,,,
redmi,biloba,,,,,
redmi,bomb,,,system/system/app/MiuiBiometric/lib/arm64/libstfaceunlockocl.so; system/system/lib64/libstfaceunlockocl.so,,
redmi,breeze,,,,,
